  1 1 009 0R GpsL1CA  #  9	 221473825   0   5   1 100010111010101010101010001010000111111011000100000110010100001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101000000011000110000111100001011011011010100101000000000000000000001110010001110100011001000011010011010111
  1 1 016 0R GpsL1CA  # 16	 221473825   0   5   1 100010111010101010101010001010000111111011000100000110010100001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101011101010001110000101000001100010011100010000000000001111111111010101011111110000101000000111000010111100
  1 1 026 0R GpsL1CA  # 26	 221473825   0   5   1 100010111010101010101010001010000111111011000100000110010100001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101000001111011011000010010001011011011010110000000000000000000000011100110001000101111111110101011011001011
  1 1 007 0R GpsL1CA  #  7	 221473825   0   5   1 100010111010101010101010001010000111111011000100000110010100001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101011101000101011001000110001100010011100111110000000000000000000011000010011001010001010011000010000101111
  1 1 019 0R GpsL1CA  # 19	 221473825   0   5   1 100010111010101010101010001010000111111011000100000110010100001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101011011110110000001001100001011011011010000100000000000000000000101100000100000011111000110000110111000011
  1 1 031 0R GpsL1CA  # 31	 221473825   0   5   1 100010111010101010101010001010000111111011000100000110010100001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101011100011001011000110000001011011011010100001000000001111111111110000110111111010100110110010011010111000
  1 1 003 0R GpsL1CA  #  3	 221473826   1   5   2 100010111010101010101010001010000111111011000110001011111100000010111111000000010101100001001011001111111100100010001001011110001001000111000110011110111100100001101100000001001101111111100010011000110000110111000011101101100010100001001111000011011000000111011111001111000101101101100100000011101000
  1 1 004 0R GpsL1CA  #  4	 221473826   1   5   2 100010111010101010101010001010000111111011000110001011111100010011001111111000100111111001001011101101110010011010110110010100010110111111001100000101111111100100111000000000101101110111100100000010001101100010000101100000101010100001010110000011010011110011101110000011000101101101101000000001011100
  1 1 009 0R GpsL1CA  #  9	 221473826   1   5   2 100010111010101010101010001010000111111011000110001011111100000111101111110100100001110100001100001100110110111100000000101100010100101000100101000000111111010111001000000001001010001010000011010010001001101001000101100110011010100001000111000011001111111110001010110010000101101101101000000011010000
  1 1 001 0R GpsL1CA  #  1	 221473826   1   5   2 100010111010101010101010001010000111111011000110001011111100000101110000000101110111001000001011110000010000100110111101110010111100000001101111101011000000011001111100000101111000110100111001000010110110010111000000100110101110100001001000000011010101101000100101101101000101010001100000000011111100
  1 1 006 0R GpsL1CA  #  6	 221473826   1   5   2 100010111010101010101010001010000111111011000110001011111100010101100000000111111101100100001011110001011101011111010110000010010001000101010110001101000000100011100000000001010100011000010100111001110001101001000000010011001110100001010000000011010101011101011001111010000101101101101000000011010000
  1 1 007 0R GpsL1CA  #  7	 221473826   1   5   2 100010111010101010101010001010000111111011000110001011111100001000110000000101010010011001001101100110001001100001010110000101011111101001100000101011000000001011110000000111110000111101010001101111010000101111000010110011101110100001110001000011010111100101111011000010000110001001110000000011010000
  1 1 016 0R GpsL1CA  # 16	 221473826   1   5   2 100010111010101010101010001010000111111011000110001011111100000101000000000011111000011100001011100110111111111010101011111011010111100001000111101000000000010011101100000110000110100010000010010100011111101010000100111001100110100001000010000011001101000111010101000011000110001001110000000001011100
  1 1 019 0R GpsL1CA  # 19	 221473826   1   5   2 100010111010101010101010001010000111111011000110001011111100001001100000111100111101111111001011001011100100001100000011011001110000110100111100001010000011010101000000000100101100100101111011011101100110110010000100001000101110100001110010000011011000000110101011101010000101101101101000000011010000
  1 1 026 0R GpsL1CA  # 26	 221473826   1   5   2 100010111010101010101010001010000111111011000110001011111100000010011111111101111111110001001101110011010011110110010110110000010100110011010000100010111111111100011100000011100010100001010010011110010000101101000100010010000110100001101011000011011001011111001000000111000101101101101000000001011100
  1 1 031 0R GpsL1CA  # 31	 221473826   1   5   2 100010111010101010101010001010000111111011000110001011111100000110000000000101000100000100001101011110100100100011010100111000010011110100100000110101000000010111000000000101010110010110011111100000011110100111000010110000010010100001101010000011010110111100010010110101000101101101101000000010000011
  1 1 003 0R GpsL1CA  #  3	 221473827   2   5   3 100010111010101010101010001010000111111011001000001111000000111111111110100011011100111011010111100111001101111101011000000000000001010000100111100010101000000110011001010101001101000111110000100000100111100011000010001100101000110010111001111111111010100011001101001110000010111111001011101000111000
  1 1 004 0R GpsL1CA  #  4	 221473827   2   5   3 100010111010101010101010001010000111111011001000001111000000111111111111100000001000110000011010010000001100111101000111000000000001011000100111111101001011010001100110110100010100000101100100110110000011001111001000011000001101101011101011111111111010101101111110010011010011000001011001100111100011
  1 1 009 0R GpsL1CA  #  9	 221473827   2   5   3 100010111010101010101010001010000111111011001000001111000000111111111111001100000110100100010000010000010000011010011000000000000011100000100110000011111001000011011100010000011000000101010101010101001100100010001010101010101110000101000011111111111010101000110111101010000111100001001101011110111000
  1 1 001 0R GpsL1CA  #  1	 221473827   2   5   3 100010111010101010101010001010000111111011001000001111000000111111111100000110110010101010001011011101111110110110110100000000000011110100101000001011001100110001001101101010000001001011100111111100100011000111111010111101100111000111011011111111111010010000100011010001000101111111101011010111011111
  1 1 006 0R GpsL1CA  #  6	 221473827   2   5   3 100010111010101010101010001010000111111011001000001111000000000000000010001110110001100000110101101111011101010111001110111111111111100100101000001110001011001001100110111010100110001011110111010011011000100111110111111111110100101000100010111111111010010111111000101110010101101111111101110100011111
  1 1 007 0R GpsL1CA  #  7	 221473827   2   5   3 100010111010101010101010001010000111111011001000001111000000111111111101110100110001000001111010111001110001100100101000111111110110010100100110100011101110110101011011011011010111001000011110000110100010110111101001101111011000111010110110111111111010100001011111100001001000110000010110011110000111
  1 1 016 0R GpsL1CA  # 16	 221473827   2   5   3 100010111010101010101010001010000111111011001000001111000000000000000010010101100000101010000001110011101000010001011101000000000110001100100111001110100010000000110100110101001100000110011011011000011100100000110110010101011001110101000101111111111010100100000101000010000101001110111001011001010000
  1 1 019 0R GpsL1CA  # 19	 221473827   2   5   3 100010111010101010101010001010000111111011001000001111000000111111111110001010001011111010010110011000001111111000000010111111111100110000100111011100111000101001001111011111000010000111100000101101010001010110110011100000101010000110011111111111111010100010011101111001001001100000011111011110010000
  1 1 026 0R GpsL1CA  # 26	 221473827   2   5   3 100010111010101010101010001010000111111011001000001111000000000000000010101101011010110000001110111010110010110000111001000000000010010000100110010001001111001001100010101011001011000110100011000100001111000101000100000001000100001001000110111111111010010101110100010101000010011110110011011101101011
  1 1 031 0R GpsL1CA  # 31	 221473827   2   5   3 100010111010101010101010001010000111111011001000001111000000111111111110001100110010100010101010001111101001010001010101000000000101101100100110101001111001110101010110111110101100001000100101010000001111101111010001110101111101111110100010111111111010010111101010100111000110000000000101100110111000
  1 0 003 0R GpsL1CA  #  3	 221473828  78 125 132 100010111010101010101010001010000111111011001010010010000100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 004 0R GpsL1CA  #  4	 221473828  78 125 132 100010111010101010101010001010000111111011001010010010000100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 001 0R GpsL1CA  #  1	 221473828  78 125 132 100010111010101010101010001010000111111011001010010010000100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 006 0R GpsL1CA  #  6	 221473828  78 125 132 100010111010101010101010001010000111111011001010010010000100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 007 0R GpsL1CA  #  7	 221473828  78 125 132 100010111010101010101010001010000111111011001010010010000100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 009 0R GpsL1CA  #  9	 221473828  78 125 132 100010111010101010101010001010000111111011001010010010000100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 016 0R GpsL1CA  # 16	 221473828  78 125 132 100010111010101010101010001010000111111011001010010010000100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 019 0R GpsL1CA  # 19	 221473828  78 125 132 100010111010101010101010001010000111111011001010010010000100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 026 0R GpsL1CA  # 26	 221473828  78 125 132 100010111010101010101010001010000111111011001010010010000100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 031 0R GpsL1CA  # 31	 221473828  78 125 132 100010111010101010101010001010000111111011001010010010000100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 003 0R GpsL1CA  #  3	 221473829  79 125 133 100010111010101010101010001010000111111011001100010111110100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 004 0R GpsL1CA  #  4	 221473829  79 125 133 100010111010101010101010001010000111111011001100010111110100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 009 0R GpsL1CA  #  9	 221473829  79 125 133 100010111010101010101010001010000111111011001100010111110100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 001 0R GpsL1CA  #  1	 221473829  79 125 133 100010111010101010101010001010000111111011001100010111110100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 006 0R GpsL1CA  #  6	 221473829  79 125 133 100010111010101010101010001010000111111011001100010111110100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 007 0R GpsL1CA  #  7	 221473829  79 125 133 100010111010101010101010001010000111111011001100010111110100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 016 0R GpsL1CA  # 16	 221473829  79 125 133 100010111010101010101010001010000111111011001100010111110100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 019 0R GpsL1CA  # 19	 221473829  79 125 133 100010111010101010101010001010000111111011001100010111110100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 026 0R GpsL1CA  # 26	 221473829  79 125 133 100010111010101010101010001010000111111011001100010111110100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 031 0R GpsL1CA  # 31	 221473829  79 125 133 100010111010101010101010001010000111111011001100010111110100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 1 003 0R GpsL1CA  #  3	 221473830   0   5   1 100010111010101010101010001010000111111011001110000100001000001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101000000100111011000010110001011011011001011100000000001111111101101001010001111100000011100111111011101011
  1 1 004 0R GpsL1CA  #  4	 221473830   0   5   1 100010111010101010101010001010000111111011001110000100001000001001010101000000000010111111001010101010101010101010010110101010101010101010101010010101101010101010101010101010010101101010101010101011110111000101010011000001011011011010010111000000000000000000010100100111111001110010001100010010101100
  1 1 001 0R GpsL1CA  #  1	 221473830   0   5   1 100010111010101010101010001010000111111011001110000100001000001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101000001011010000000101110001010100011000001110000000001111111110101100110100001110001010010010011100010111
  1 1 006 0R GpsL1CA  #  6	 221473830   0   5   1 100010111010101010101010001010000111111011001110000100001000001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101000001000100110010101100001011011011010111110000000000000000001101001000111000110100101001000001100110000
  1 1 007 0R GpsL1CA  #  7	 221473830   0   5   1 100010111010101010101010001010000111111011001110000100001000001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101011101000101011001000110001100010011100111110000000000000000000011000010011001010001010011000010000101111
  1 1 009 0R GpsL1CA  #  9	 221473830   0   5   1 100010111010101010101010001010000111111011001110000100001000001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101000000011000110000111100001011011011010100101000000000000000000001110010001110100011001000011010011010111
  1 1 016 0R GpsL1CA  # 16	 221473830   0   5   1 100010111010101010101010001010000111111011001110000100001000001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101011101010001110000101000001100010011100010000000000001111111111010101011111110000101000000111000010111100
  1 1 019 0R GpsL1CA  # 19	 221473830   0   5   1 100010111010101010101010001010000111111011001110000100001000001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101011011110110000001001100001011011011010000100000000000000000000101100000100000011111000110000110111000011
  1 1 026 0R GpsL1CA  # 26	 221473830   0   5   1 100010111010101010101010001010000111111011001110000100001000001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101000001111011011000010010001011011011010110000000000000000000000011100110001000101111111110101011011001011
  1 1 031 0R GpsL1CA  # 31	 221473830   0   5   1 100010111010101010101010001010000111111011001110000100001000001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101011100011001011000110000001011011011010100001000000001111111111110000110111111010100110110010011010111000
  1 1 003 0R GpsL1CA  #  3	 221473831   1   5   2 100010111010101010101010001010000111111011010000001000011100000010111111000000010101100001001011001111111100100010001001011110001001000111000110011110111100100001101100000001001101111111100010011000110000110111000011101101100010100001001111000011011000000111011111001111000101101101100100000011101000
  1 1 004 0R GpsL1CA  #  4	 221473831   1   5   2 100010111010101010101010001010000111111011010000001000011100010011001111111000100111111001001011101101110010011010110110010100010110111111001100000101111111100100111000000000101101110111100100000010001101100010000101100000101010100001010110000011010011110011101110000011000101101101101000000001011100
  1 1 009 0R GpsL1CA  #  9	 221473831   1   5   2 100010111010101010101010001010000111111011010000001000011100000111101111110100100001110100001100001100110110111100000000101100010100101000100101000000111111010111001000000001001010001010000011010010001001101001000101100110011010100001000111000011001111111110001010110010000101101101101000000011010000
  1 1 001 0R GpsL1CA  #  1	 221473831   1   5   2 100010111010101010101010001010000111111011010000001000011100000101110000000101110111001000001011110000010000100110111101110010111100000001101111101011000000011001111100000101111000110100111001000010110110010111000000100110101110100001001000000011010101101000100101101101000101010001100000000011111100
  1 1 006 0R GpsL1CA  #  6	 221473831   1   5   2 100010111010101010101010001010000111111011010000001000011100010101100000000111111101100100001011110001011101011111010110000010010001000101010110001101000000100011100000000001010100011000010100111001110001101001000000010011001110100001010000000011010101011101011001111010000101101101101000000011010000
  1 1 007 0R GpsL1CA  #  7	 221473831   1   5   2 100010111010101010101010001010000111111011010000001000011100001000110000000101010010011001001101100110001001100001010110000101011111101001100000101011000000001011110000000111110000111101010001101111010000101111000010110011101110100001110001000011010111100101111011000010000110001001110000000011010000
  1 1 016 0R GpsL1CA  # 16	 221473831   1   5   2 100010111010101010101010001010000111111011010000001000011100000101000000000011111000011100001011100110111111111010101011111011010111100001000111101000000000010011101100000110000110100010000010010100011111101010000100111001100110100001000010000011001101000111010101000011000110001001110000000001011100
  1 1 019 0R GpsL1CA  # 19	 221473831   1   5   2 100010111010101010101010001010000111111011010000001000011100001001100000111100111101111111001011001011100100001100000011011001110000110100111100001010000011010101000000000100101100100101111011011101100110110010000100001000101110100001110010000011011000000110101011101010000101101101101000000011010000
  1 1 026 0R GpsL1CA  # 26	 221473831   1   5   2 100010111010101010101010001010000111111011010000001000011100000010011111111101111111110001001101110011010011110110010110110000010100110011010000100010111111111100011100000011100010100001010010011110010000101101000100010010000110100001101011000011011001011111001000000111000101101101101000000001011100
  1 1 031 0R GpsL1CA  # 31	 221473831   1   5   2 100010111010101010101010001010000111111011010000001000011100000110000000000101000100000100001101011110100100100011010100111000010011110100100000110101000000010111000000000101010110010110011111100000011110100111000010110000010010100001101010000011010110111100010010110101000101101101101000000010000011
  1 1 003 0R GpsL1CA  #  3	 221473832   2   5   3 100010111010101010101010001010000111111011010010001110010100111111111110100011011100111011010111100111001101111101011000000000000001010000100111100010101000000110011001010101001101000111110000100000100111100011000010001100101000110010111001111111111010100011001101001110000010111111001011101000111000
  1 1 004 0R GpsL1CA  #  4	 221473832   2   5   3 100010111010101010101010001010000111111011010010001110010100111111111111100000001000110000011010010000001100111101000111000000000001011000100111111101001011010001100110110100010100000101100100110110000011001111001000011000001101101011101011111111111010101101111110010011010011000001011001100111100011
  1 1 001 0R GpsL1CA  #  1	 221473832   2   5   3 100010111010101010101010001010000111111011010010001110010100111111111100000110110010101010001011011101111110110110110100000000000011110100101000001011001100110001001101101010000001001011100111111100100011000111111010111101100111000111011011111111111010010000100011010001000101111111101011010111011111
  1 1 006 0R GpsL1CA  #  6	 221473832   2   5   3 100010111010101010101010001010000111111011010010001110010100000000000010001110110001100000110101101111011101010111001110111111111111100100101000001110001011001001100110111010100110001011110111010011011000100111110111111111110100101000100010111111111010010111111000101110010101101111111101110100011111
  1 1 007 0R GpsL1CA  #  7	 221473832   2   5   3 100010111010101010101010001010000111111011010010001110010100111111111101110100110001000001111010111001110001100100101000111111110110010100100110100011101110110101011011011011010111001000011110000110100010110111101001101111011000111010110110111111111010100001011111100001001000110000010110011110000111
  1 1 009 0R GpsL1CA  #  9	 221473832   2   5   3 100010111010101010101010001010000111111011010010001110010100111111111111001100000110100100010000010000010000011010011000000000000011100000100110000011111001000011011100010000011000000101010101010101001100100010001010101010101110000101000011111111111010101000110111101010000111100001001101011110111000
  1 1 016 0R GpsL1CA  # 16	 221473832   2   5   3 100010111010101010101010001010000111111011010010001110010100000000000010010101100000101010000001110011101000010001011101000000000110001100100111001110100010000000110100110101001100000110011011011000011100100000110110010101011001110101000101111111111010100100000101000010000101001110111001011001010000
  1 1 019 0R GpsL1CA  # 19	 221473832   2   5   3 100010111010101010101010001010000111111011010010001110010100111111111110001010001011111010010110011000001111111000000010111111111100110000100111011100111000101001001111011111000010000111100000101101010001010110110011100000101010000110011111111111111010100010011101111001001001100000011111011110010000
  1 1 026 0R GpsL1CA  # 26	 221473832   2   5   3 100010111010101010101010001010000111111011010010001110010100000000000010101101011010110000001110111010110010110000111001000000000010010000100110010001001111001001100010101011001011000110100011000100001111000101000100000001000100001001000110111111111010010101110100010101000010011110110011011101101011
  1 1 031 0R GpsL1CA  # 31	 221473832   2   5   3 100010111010101010101010001010000111111011010010001110010100111111111110001100110010100010101010001111101001010001010101000000000101101100100110101001111001110101010110111110101100001000100101010000001111101111010001110101111101111110100010111111111010010111101010100111000110000000000101100110111000
  1 0 003 0R GpsL1CA  #  3	 221473833  83 125 140 100010111010101010101010001010000111111011010100010000101000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 004 0R GpsL1CA  #  4	 221473833  83 125 140 100010111010101010101010001010000111111011010100010000101000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 006 0R GpsL1CA  #  6	 221473833  83 125 140 100010111010101010101010001010000111111011010100010000101000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 009 0R GpsL1CA  #  9	 221473833  83 125 140 100010111010101010101010001010000111111011010100010000101000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 026 0R GpsL1CA  # 26	 221473833  83 125 140 100010111010101010101010001010000111111011010100010000101000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 001 0R GpsL1CA  #  1	 221473833  83 125 140 100010111010101010101010001010000111111011010100010000101000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 007 0R GpsL1CA  #  7	 221473833  83 125 140 100010111010101010101010001010000111111011010100010000101000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 016 0R GpsL1CA  # 16	 221473833  83 125 140 100010111010101010101010001010000111111011010100010000101000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 019 0R GpsL1CA  # 19	 221473833  83 125 140 100010111010101010101010001010000111111011010100010000101000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 031 0R GpsL1CA  # 31	 221473833  83 125 140 100010111010101010101010001010000111111011010100010000101000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 003 0R GpsL1CA  #  3	 221473834  84 125 141 100010111010101010101010001010000111111011010110010110100000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 004 0R GpsL1CA  #  4	 221473834  84 125 141 100010111010101010101010001010000111111011010110010110100000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 009 0R GpsL1CA  #  9	 221473834  84 125 141 100010111010101010101010001010000111111011010110010110100000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 001 0R GpsL1CA  #  1	 221473834  84 125 141 100010111010101010101010001010000111111011010110010110100000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 006 0R GpsL1CA  #  6	 221473834  84 125 141 100010111010101010101010001010000111111011010110010110100000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 007 0R GpsL1CA  #  7	 221473834  84 125 141 100010111010101010101010001010000111111011010110010110100000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 016 0R GpsL1CA  # 16	 221473834  84 125 141 100010111010101010101010001010000111111011010110010110100000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 019 0R GpsL1CA  # 19	 221473834  84 125 141 100010111010101010101010001010000111111011010110010110100000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 026 0R GpsL1CA  # 26	 221473834  84 125 141 100010111010101010101010001010000111111011010110010110100000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 0 031 0R GpsL1CA  # 31	 221473834  84 125 141 100010111010101010101010001010000111111011010110010110100000101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100101010101010101010101010111100
  1 1 003 0R GpsL1CA  #  3	 221473835   0   5   1 100010111010101010101010001010000111111011011000000111101000001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101000000100111011000010110001011011011001011100000000001111111101101001010001111100000011100111111011101011
  1 1 004 0R GpsL1CA  #  4	 221473835   0   5   1 100010111010101010101010001010000111111011011000000111101000001001010101000000000010111111001010101010101010101010010110101010101010101010101010010101101010101010101010101010010101101010101010101011110111000101010011000001011011011010010111000000000000000000010100100111111001110010001100010010101100
  1 1 006 0R GpsL1CA  #  6	 221473835   0   5   1 100010111010101010101010001010000111111011011000000111101000001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101000001000100110010101100001011011011010111110000000000000000001101001000111000110100101001000001100110000
  1 1 009 0R GpsL1CA  #  9	 221473835   0   5   1 100010111010101010101010001010000111111011011000000111101000001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101000000011000110000111100001011011011010100101000000000000000000001110010001110100011001000011010011010111
  1 1 026 0R GpsL1CA  # 26	 221473835   0   5   1 100010111010101010101010001010000111111011011000000111101000001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101000001111011011000010010001011011011010110000000000000000000000011100110001000101111111110101011011001011
  1 1 001 0R GpsL1CA  #  1	 221473835   0   5   1 100010111010101010101010001010000111111011011000000111101000001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101000001011010000000101110001010100011000001110000000001111111110101100110100001110001010010010011100010111
  1 1 007 0R GpsL1CA  #  7	 221473835   0   5   1 100010111010101010101010001010000111111011011000000111101000001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101011101000101011001000110001100010011100111110000000000000000000011000010011001010001010011000010000101111
  1 1 016 0R GpsL1CA  # 16	 221473835   0   5   1 100010111010101010101010001010000111111011011000000111101000001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101011101010001110000101000001100010011100010000000000001111111111010101011111110000101000000111000010111100
  1 1 019 0R GpsL1CA  # 19	 221473835   0   5   1 100010111010101010101010001010000111111011011000000111101000001001010101000000000000011010001010101010101010101010111111101010101010101010101010111100101010101010101010101010111100101010101010101011011110110000001001100001011011011010000100000000000000000000101100000100000011111000110000110111000011
